task,cost
0,28.27
1,30.5
2,30.0
3,32.02
4,17.49
5,39.53
6,9.06
7,47.44
8,19.34
9,50.64
10,20.46
11,28.57
12,28.17
13,56.87
14,60.84
15,19.43
16,31.79
17,11.63
18,18.45
19,35.03
20,9.49
21,10.78
22,43.77
23,48.38
24,11.21
25,14.24
26,20.87
27,51.46
28,20.05
29,16.83
30,42.2
31,16.53
32,25.81
33,56.94
34,21.6
35,9.7
36,32.54
37,28.12
38,18.57
39,53.51
40,27.68
41,20.23
42,30.4
43,22.5
44,39.14
45,47.68
46,46.23
47,22.67
48,56.14
49,20.93
50,22.14
51,21.95
52,17.93
53,17.71
54,27.55
55,17.06
56,43.77
57,49.54
58,23.94
59,25.04
60,22.66
61,30.62
62,24.72
63,49.84
64,35.47
65,17.58
66,21.9
67,30.92
68,43.75
69,16.42
70,15.15
71,53.26
72,22.51
73,30.31
74,17.5
75,12.33
76,26.98
77,28.23
78,35.16
79,28.48
80,53.87
81,30.63
82,38.29
83,30.21
84,57.82
85,41.0
86,38.33
87,17.15
88,21.25
89,11.24
90,51.77
91,30.0
92,34.48
93,24.31
94,30.65
95,12.12
96,56.88
97,31.47
98,38.0
99,9.23
