task,cost
0,23.0
1,54.67
2,17.02
3,32.02
4,28.99
5,12.43
6,21.42
7,21.45
8,17.61
9,8.78
10,26.29
11,10.35
12,39.14
13,19.25
14,44.54
15,35.62
16,31.87
17,42.91
18,19.77
19,24.01
20,38.87
21,23.26
22,28.33
23,19.9
24,45.79
25,35.19
26,12.36
27,34.13
28,51.67
29,39.85
30,41.41
31,30.25
32,46.13
33,44.46
34,31.59
35,53.17
36,19.78
37,38.56
38,41.98
39,31.69
40,15.89
41,16.26
42,35.79
43,20.28
44,38.42
45,41.04
46,12.47
47,43.53
48,47.55
49,10.19
50,45.47
51,31.75
52,31.44
53,12.33
54,15.13
55,19.01
56,49.59
57,39.4
58,18.14
59,11.28
60,29.29
61,18.71
62,35.53
63,15.07
64,19.55
65,29.58
66,23.59
67,12.75
68,33.91
69,13.78
