task,cost
0,12.99
1,31.67
2,8.37
3,12.64
4,31.91
5,39.43
6,41.51
7,32.58
8,31.84
9,24.45
10,35.13
11,58.29
12,35.78
13,28.68
14,39.94
15,22.64
16,24.95
17,33.19
18,15.38
19,30.62
20,39.39
21,11.65
22,20.17
23,8.27
24,37.66
25,43.85
26,29.61
27,25.53
28,42.17
29,31.97
30,41.99
31,18.56
32,10.53
33,14.54
34,36.89
35,41.97
36,27.63
37,43.85
38,32.37
39,33.75
40,20.67
41,35.84
42,23.89
43,15.41
44,50.79
45,31.34
46,50.74
47,29.16
48,14.52
49,45.16
50,19.42
51,26.59
52,24.31
53,34.17
54,39.43
55,27.62
56,43.63
57,23.38
58,48.07
59,43.66
60,21.9
61,11.51
62,28.61
63,42.38
64,57.76
65,43.2
66,29.15
67,11.41
68,29.36
69,58.99
70,18.36
71,40.83
72,16.23
73,34.45
74,47.63
75,30.06
76,11.35
77,52.31
78,47.18
79,41.98
