task,cost
0,30.33
1,23.17
2,19.2
3,52.25
4,28.7
5,38.1
6,52.45
7,32.59
8,47.26
9,31.23
10,38.52
11,28.27
12,40.41
13,58.48
14,35.67
15,32.97
16,28.31
17,25.27
18,29.37
19,10.52
20,20.56
21,60.45
22,53.11
23,53.47
24,14.18
25,12.88
26,42.2
27,19.05
28,35.12
29,50.14
30,40.36
31,12.41
32,36.53
33,22.0
34,31.03
35,37.38
36,44.4
37,32.24
38,55.25
39,17.9
40,31.77
41,39.94
42,31.53
43,11.15
44,36.49
45,12.69
46,38.91
47,14.15
48,39.93
49,20.35
50,28.64
51,36.24
52,19.91
53,29.8
54,40.29
55,14.08
56,30.82
57,19.61
58,28.98
59,16.14
