task,cost
0,25.49
1,17.0
2,29.97
3,24.63
4,18.43
5,11.07
6,29.78
7,14.63
8,21.44
9,31.22
10,29.72
11,31.95
12,8.65
13,10.43
14,41.65
15,43.65
16,50.56
17,36.19
18,8.1
19,17.59
20,43.39
21,57.26
22,24.07
23,58.87
24,21.31
25,15.99
26,35.81
27,11.34
28,12.41
29,31.35
30,30.35
31,13.0
32,27.75
33,32.98
34,23.37
35,34.71
36,12.67
37,35.38
38,58.99
39,28.6
40,13.58
41,33.44
42,50.32
43,47.35
44,44.48
45,41.21
46,50.79
47,11.99
48,16.1
49,27.66
50,38.06
51,48.1
52,23.37
53,31.35
54,21.09
55,39.93
56,11.9
57,16.15
58,35.66
59,20.78
